Row,BL,bri,cortexTraj
R28602,0,0,0
R28603,0,0,0
R28604,0,0,0
R28605,0,0,0
R28606,0,0,0
R28607,0,0,0
R28608,0,0,0
R28609,0,0,0
R28610,0,0,0
R28611,0,0,0
R28612,0,0,0
R28613,0,0,0
R28614,0,0,0
R28615,0,0,1
R28616,0,0,0
R28617,0,0,0
R28618,0,0,0
R28619,0,0,0
R28620,0,0,0
R28621,0,0,1
R28622,0,0,1
R28623,0,0,0
R28624,0,0,0
R28625,0,0,0
R28626,0,0,0
R28627,0,0,0
R28628,0,0,0
R28629,0,0,0
R28630,0,0,0
R28631,0,0,0
R28632,0,0,0
R28633,0,0,0
R28634,0,0,0
R28635,0,0,0
R28636,0,0,0
R28637,0,0,0
R28638,0,0,0
R28639,0,0,0
R28640,0,0,0
R28641,0,0,0
R28642,0,0,0
R28643,0,0,0
R28644,0,0,0
R28645,0,0,0
R28646,0,0,1
R28647,0,0,0
R28648,0,0,1
R28649,0,0,0
R28650,0,0,0
R28651,0,0,0
R28652,0,0,0
R28653,0,0,0
R28654,0,0,0
R28655,0,0,0
R28656,0,0,1
R28657,0,0,0
R28658,0,0,0
R28659,0,0,0
R28660,0,0,0
R28661,0,0,0
R28662,0,0,0
R28663,0,0,0
R28664,0,0,0
R28665,0,0,0
R28666,0,0,0
R28667,0,0,0
R28668,0,0,0
R28669,0,0,0
R28670,0,0,0
R28671,0,0,0
R28672,0,0,0
R28673,0,0,0
R28674,0,0,0
R28675,0,0,0
R28676,0,0,0
R28677,0,0,0
R28678,0,0,0
R28679,0,0,0
R28680,0,0,0
R28681,0,0,0
R28682,0,0,0
R28683,0,0,0
R28684,0,0,0
R28685,0,0,0
R28686,0,0,0
R28687,0,0,0
R28688,0,0,0
R28689,0,0,0
R28690,0,0,0
R28691,0,1,1
R28692,0,0,0
R28693,0,0,0
R28694,1,1,1
R28695,0,0,0
R28696,0,0,0
R28697,0,0,0
R28698,0,0,0
R28699,0,1,0
R28700,0,0,0
R28701,0,0,1
R28702,0,0,0
R28703,0,0,0
R28704,0,0,0
R28705,0,0,1
R28706,0,0,0
R28707,0,0,0
R28708,0,0,0
R28709,0,0,0
R28710,0,0,0
R28711,0,0,0
R28712,0,0,0
R28713,0,0,0
R28714,0,0,0
R28715,0,0,0
R28716,0,0,0
R28717,0,0,0
R28718,0,0,0
R28719,0,0,0
R28720,0,0,0
R28721,0,0,0
R28722,0,0,0
R28723,0,0,0
R28724,0,0,0
R28725,0,0,0
R28726,0,0,0
R28727,0,0,0
R28728,0,0,0
R28729,0,0,0
R28730,0,0,0
R28731,0,0,0
R28732,0,0,0
R28733,0,0,0
R28734,0,0,0
R28735,0,0,0
R28736,0,0,0
R28737,0,0,0
R28738,0,0,0
R28739,0,0,0
R28740,0,0,0
R28741,0,0,0
R28742,0,0,0
R28743,0,0,0
R28744,0,0,0
R28745,0,0,0
R28746,0,0,0
R28747,0,1,0
R28748,0,0,0
R28749,0,0,0
R28750,0,0,0
R28751,0,0,0
R28752,1,1,0
R28753,0,0,0
R28754,0,0,0
R28755,0,0,0
R28756,0,0,0
R28757,0,0,0
R28758,0,0,0
R28759,0,0,1
R28760,0,0,0
R28761,0,0,0
R28762,0,0,0
R28763,0,0,0
R28764,0,0,0
R28765,0,0,0
R28766,0,0,0
R28767,0,1,0
R28768,0,0,0
R28769,0,0,0
R28770,0,0,0
R28771,0,0,0
R28772,0,0,0
R28773,0,0,0
R28774,0,0,0
R28775,0,0,1
R28776,0,0,0
R28777,0,0,0
R28778,0,0,0
R28779,0,1,0
R28780,0,0,0
R28781,0,0,0
R28782,0,0,1
R28783,0,0,0
R28784,0,0,0
R28785,0,0,0
R28786,0,0,0
R28787,0,0,1
R28788,0,0,0
R28789,0,0,0
R28790,0,0,0
R28791,0,0,0
R28792,0,0,0
R28793,0,0,0
R28794,0,0,0
R28795,0,0,0
R28796,0,0,0
R28797,0,0,0
R28798,0,0,0
R28799,0,1,0
R28800,0,0,0
R28801,0,0,1
R28802,0,0,0
R28803,0,0,0
R28804,0,0,0
R28805,0,0,0
R28806,1,1,0
R28807,1,0,0
R28808,0,0,0
R28809,0,0,0
R28810,0,0,0
R28811,0,0,0
R28812,0,0,0
R28813,0,0,0
R28814,1,0,0
R28815,0,0,0
R28816,0,0,0
R28817,0,0,0
R28818,0,0,0
R28819,0,0,0
R28820,0,0,0
R28821,0,0,0
R28822,0,0,0
R28823,0,0,0
R28824,0,0,0
R28825,0,0,0
R28826,0,0,0
R28827,0,0,0
R28828,0,0,1
R28829,0,0,0
R28830,0,0,0
R28831,0,0,0
R28832,0,0,0
R28833,0,0,0
R28834,0,0,0
R28835,0,0,0
R28836,0,0,0
R28837,0,0,0
R28838,0,0,0
R28839,0,0,0
R28840,0,0,0
R28841,0,0,0
R28842,0,0,0
R28843,0,0,0
R28844,0,0,0
R28845,0,0,0
R28846,0,0,0
R28847,0,0,0
R28848,0,0,0
R28849,0,0,0
R28850,0,0,0
R28851,0,0,0
R28852,0,0,0
R28853,0,0,0
R28854,0,0,0
R28855,0,0,0
R28856,0,0,0
R28857,0,0,0
R28858,0,0,0
R28859,0,0,0
R28860,0,0,0
R28861,0,0,0
R28862,0,0,0
R28863,0,0,0
R28864,0,0,0
R28865,0,0,0
R28866,0,0,0
R28867,0,0,0
R28868,0,0,0
R28869,0,0,0
R28870,0,0,0
R28871,0,0,0
R28872,0,0,0
R28873,0,0,0
R28874,0,0,0
R28875,0,0,0
R28876,0,0,0
R28877,0,0,0
R28878,0,0,0
R28879,0,0,0
R28880,0,0,0
R28881,0,1,0
R28882,0,0,0
R28883,0,0,0
R28884,0,0,0
R28885,0,0,0
R28886,0,0,0
R28887,0,0,0
R28888,0,0,0
R28889,0,0,0
R28890,0,0,0
R28891,0,0,0
R28892,0,0,0
R28893,0,0,0
R28894,0,0,0
R28895,0,0,0
R28896,0,0,0
R28897,0,0,0
R28898,0,0,0
R28899,0,0,0
R28900,0,0,0
R28901,0,0,0
R28902,0,0,0
R28903,0,0,0
R28904,0,1,0
R28905,0,0,0
R28906,0,0,0
R28907,0,0,0
R28908,0,0,0
R28909,0,0,0
R28910,0,0,0
R28911,1,1,0
R28912,0,0,0
R28913,0,0,0
R28914,0,0,0
R28915,0,1,0
R28916,0,0,0
R28917,0,0,0
R28918,0,1,0
R28919,0,0,0
R28920,1,1,0
R28921,0,0,0
R28922,0,0,0
R28923,0,0,0
R28924,0,0,0
R28925,0,0,0
R28926,0,0,0
R28927,0,0,0
R28928,0,0,0
R28929,0,0,0
R28930,0,0,0
R28931,0,0,0
R28932,0,0,0
R28933,0,0,0
R28934,0,0,0
R28935,0,0,0
R28936,0,0,0
R28937,0,0,0
R28938,0,0,0
R28939,0,1,0
R28940,0,0,0
R28941,0,0,0
R28942,0,0,0
R28943,0,0,1
R28944,0,0,0
R28945,0,0,0
R28946,0,1,0
R28947,0,0,0
R28948,0,0,0
R28949,0,0,0
R28950,0,0,0
R28951,0,0,0
R28952,0,0,0
R28953,0,0,0
R28954,0,0,0
R28955,0,1,0
R28956,1,1,1
R28957,0,1,0
R28958,0,1,0
R28959,0,0,0
R28960,0,0,0
R28961,0,0,0
R28962,0,0,0
R28963,0,0,0
R28964,0,0,0
R28965,0,0,0
R28966,0,0,0
R28967,1,1,0
R28968,1,1,0
R28969,0,0,0
R28970,0,0,0
R28971,0,0,0
R28972,1,1,0
R28973,0,0,0
R28974,0,0,0
R28975,0,0,0
R28976,0,0,0
R28977,0,0,0
R28978,0,1,0
R28979,0,0,1
R28980,0,0,0
R28981,0,0,0
R28982,0,0,1
R28983,0,0,0
R28984,1,1,1
R28985,0,0,0
R28986,0,0,0
R28987,1,1,0
R28988,0,0,0
R28989,0,0,0
R28990,0,0,0
R28991,1,1,1
R28992,0,0,0
R28993,0,0,0
R28994,0,0,0
R28995,0,0,0
R28996,0,0,0
R28997,0,0,0
R28998,1,0,0
R28999,0,0,0
R29000,0,0,0
R29001,0,0,0
R29002,0,0,0
R29003,0,0,0
R29004,0,0,0
R29005,0,0,0
R29006,0,0,0
R29007,0,0,0
R29008,0,0,0
R29009,0,0,0
R29010,0,0,1
R29011,0,0,0
R29012,0,0,0
R29013,0,0,0
R29014,0,0,0
R29015,0,0,0
R29016,0,0,0
R29017,0,0,0
R29018,0,0,0
R29019,0,0,0
R29020,0,0,0
R29021,0,0,0
R29022,0,0,0
R29023,1,1,0
R29024,0,0,0
R29025,0,0,0
R29026,0,0,0
R29027,0,0,0
R29028,0,0,0
R29029,0,0,0
R29030,0,0,0
R29031,0,0,0
R29032,0,0,1
R29033,0,0,0
R29034,0,0,0
R29035,0,0,0
R29036,0,0,0
R29037,0,0,0
R29038,0,0,0
R29039,0,0,0
R29040,0,0,0
R29041,0,0,1
R29042,0,0,0
R29043,1,0,0
R29044,0,0,0
R29045,0,0,0
R29046,0,0,0
R29047,0,0,0
R29048,0,0,0
R29049,0,0,0
R29050,0,0,0
R29051,0,0,0
R29052,0,0,0
R29053,0,0,0
R29054,0,0,0
R29055,0,0,0
R29056,0,0,0
R29057,0,0,0
R29058,0,0,0
R29059,0,0,0
R29060,0,0,0
R29061,0,0,0
R29062,0,0,0
R29063,0,0,0
R29064,0,0,0
R29065,0,0,0
R29066,0,0,0
R29067,0,0,0
R29068,0,0,0
R29069,0,0,0
R29070,0,0,0
R29071,0,0,0
R29072,0,0,0
R29073,0,0,0
R29074,0,0,0
R29075,0,1,0
R29076,0,0,0
R29077,1,0,0
R29078,0,0,0
R29079,0,0,0
R29080,0,0,0
R29081,0,0,0
R29082,0,0,0
R29083,0,0,0
R29084,0,0,0
R29085,0,0,0
R29086,0,1,0
R29087,0,0,0
R29088,0,0,0
R29089,0,0,0
R29090,0,0,0
R29091,0,0,0
R29092,0,0,0
R29093,0,0,0
R29094,0,0,0
R29095,0,0,0
R29096,0,0,0
R29097,0,0,0
R29098,0,0,0
R29099,0,0,0
R29100,0,0,0
R29101,0,0,0
R29102,0,0,0
R29103,0,1,0
R29104,0,0,0
R29105,0,0,0
R29106,0,0,0
R29107,0,0,0
R29108,0,0,0
R29109,0,0,0
R29110,0,0,0
R29111,0,0,0
R29112,0,0,0
R29113,0,0,0
R29114,0,0,0
R29115,0,0,0
R29116,0,0,0
R29117,0,0,0
R29118,0,0,0
R29119,0,0,0
R29120,0,0,0
R29121,0,0,0
R29122,0,0,0
R29123,0,0,0
R29124,0,0,0
R29125,0,0,0
R29126,0,0,0
R29127,1,1,0
R29128,0,0,1
R29129,0,0,0
R29130,0,0,1
R29131,0,0,0
R29132,0,0,0
R29133,0,0,0
R29134,0,0,1
R29135,0,0,0
R29136,0,0,1
R29137,0,0,1
R29138,0,0,0
R29139,0,0,0
R29140,0,0,0
R29141,0,0,0
R29142,0,0,1
R29143,0,0,0
R29144,0,0,0
R29145,0,0,0
R29146,0,0,0
R29147,0,0,0
R29148,0,0,0
R29149,0,1,1
R29150,0,1,0
R29151,0,0,0
R29152,0,0,0
R29153,0,0,0
R29154,0,0,0
R29155,0,0,0
R29156,0,0,0
R29157,0,0,0
R29158,0,0,0
R29159,0,0,0
R29160,0,0,0
R29161,0,0,0
R29162,0,0,0
R29163,0,0,0
R29164,0,0,0
R29165,0,0,0
R29166,0,0,0
R29167,0,0,0
R29168,0,0,0
R29169,0,0,0
R29170,0,0,0
R29171,0,0,1
R29172,0,0,0
R29173,0,0,1
R29174,0,0,0
R29175,0,0,0
R29176,0,0,0
R29177,0,1,0
R29178,0,0,0
R29179,0,0,0
R29180,0,0,0
R29181,0,0,0
R29182,0,0,0
R29183,0,0,0
R29184,0,0,0
R29185,0,0,0
R29186,0,0,0
R29187,0,0,0
R29188,0,0,0
R29189,0,0,0
R29190,0,0,0
R29191,0,0,1
R29192,0,0,0
R29193,0,0,0
R29194,0,0,0
R29195,0,0,0
R29196,0,0,0
R29197,0,0,0
R29198,0,0,0
R29199,0,0,1
R29200,0,0,0
R29201,0,0,0
R29202,0,0,1
R29203,0,0,0
R29204,0,0,0
R29205,0,0,0
R29206,0,0,0
R29207,0,1,0
R29208,0,1,1
R29209,0,0,0
R29210,0,0,0
R29211,0,0,0
R29212,0,0,0
R29213,0,0,0
R29214,0,0,0
R29215,0,0,0
R29216,0,0,0
R29217,0,0,0
R29218,0,0,0
R29219,0,0,0
R29220,0,0,0
R29221,0,0,0
R29222,0,0,0
R29223,0,0,1
R29224,0,0,0
R29225,0,0,0
R29226,0,0,0
R29227,0,0,0
R29228,0,0,0
R29229,1,1,1
R29230,0,0,0
R29231,0,0,0
R29232,0,0,0
R29233,0,0,0
R29234,0,1,0
R29235,0,0,0
R29236,0,0,0
R29237,0,0,0
R29238,0,0,0
R29239,0,0,0
R29240,0,0,1
R29241,0,0,0
R29242,0,0,0
R29243,0,0,0
R29244,0,0,0
R29245,0,1,0
R29246,0,0,0
R29247,0,0,0
R29248,0,0,0
R29249,0,0,0
R29250,0,0,0
R29251,0,0,0
R29252,0,0,0
R29253,0,0,0
R29254,0,0,0
R29255,0,1,0
R29256,1,1,1
R29257,0,0,0
R29258,0,0,1
R29259,0,0,0
R29260,0,0,0
R29261,0,0,0
R29262,0,0,0
R29263,0,0,0
R29264,0,0,0
R29265,0,0,0
R29266,1,0,0
R29267,0,0,0
R29268,0,0,0
R29269,0,0,0
R29270,0,0,0
R29271,0,0,0
R29272,0,0,0
R29273,1,0,0
R29274,0,0,0
R29275,0,0,0
R29276,0,0,0
R29277,0,0,0
R29278,0,0,0
R29279,0,0,0
R29280,0,0,1
R29281,0,0,0
R29282,0,0,0
R29283,0,0,0
R29284,0,0,0
R29285,0,0,0
R29286,0,0,0
R29287,0,0,0
R29288,0,0,0
R29289,0,0,0
R29290,0,0,0
R29291,0,0,0
R29292,0,0,0
R29293,0,0,0
R29294,0,1,0
R29295,0,0,0
R29296,1,1,0
R29297,0,0,0
R29298,0,0,1
R29299,0,0,0
R29300,0,0,0
R29301,0,0,0
R29302,0,0,0
R29303,0,0,0
R29304,0,0,0
R29305,0,0,0
R29306,0,0,0
R29307,0,0,0
R29308,0,0,0
R29309,0,0,0
R29310,0,0,0
R29311,0,0,0
R29312,0,0,0
R29313,0,0,0
R29314,0,0,0
R29315,0,0,0
R29316,0,0,0
R29317,0,0,0
R29318,0,0,0
R29319,1,0,0
R29320,0,0,0
R29321,0,0,0
R29322,0,0,0
R29323,0,1,0
R29324,0,1,1
R29325,0,0,0
R29326,0,0,0
R29327,0,0,0
R29328,0,0,0
R29329,0,0,1
R29330,0,0,0
R29331,0,0,0
R29332,0,0,0
R29333,0,0,0
R29334,0,0,0
R29335,0,0,0
R29336,0,0,0
R29337,0,0,0
R29338,0,0,0
R29339,0,0,0
R29340,0,0,0
R29341,0,1,0
R29342,0,0,0
R29343,0,0,0
R29344,0,0,0
R29345,0,0,0
R29346,0,0,0
R29347,0,0,0
R29348,0,0,0
R29349,0,0,0
R29350,0,1,0
R29351,0,0,0
R29352,1,1,1
R29353,0,0,0
R29354,0,0,0
R29355,0,0,0
R29356,0,0,0
R29357,0,0,0
R29358,0,0,0
R29359,0,0,0
R29360,0,0,0
R29361,0,0,0
R29362,0,0,0
R29363,0,0,0
R29364,0,0,0
R29365,0,0,0
R29366,0,0,0
R29367,0,0,0
R29368,0,0,0
R29369,0,0,0
R29370,0,0,0
R29371,0,0,0
R29372,0,0,0
R29373,0,0,0
R29374,0,0,1
R29375,0,0,0
R29376,0,1,0
R29377,0,0,0
R29378,0,0,0
R29379,0,0,0
R29380,0,0,0
R29381,0,0,0
R29382,0,0,0
R29383,0,0,0
R29384,0,0,0
R29385,0,0,0
R29386,1,1,0
R29387,0,0,0
R29388,0,0,0
R29389,0,0,0
R29390,0,0,0
R29391,0,0,0
R29392,0,0,0
R29393,0,0,0
R29394,0,0,0
R29395,0,0,0
R29396,0,0,0
R29397,0,0,0
R29398,0,0,0
R29399,0,0,0
R29400,0,1,0
R29401,0,0,0
R29402,0,0,0
R29403,0,0,0
R29404,0,0,0
R29405,0,0,1
R29406,0,0,0
R29407,0,0,0
R29408,0,0,0
R29409,0,1,0
R29410,0,0,0
R29411,0,0,0
R29412,0,0,0
R29413,0,0,1
R29414,0,1,1
R29415,0,0,0
R29416,0,0,1
R29417,0,0,1
R29418,0,0,0
R29419,0,0,0
R29420,0,0,0
R29421,0,0,0
R29422,0,0,0
R29423,0,0,0
R29424,0,0,0
R29425,0,0,0
R29426,0,0,0
R29427,0,0,0
R29428,0,0,0
R29429,0,0,0
R29430,0,0,0
R29431,0,0,0
R29432,0,0,0
R29433,0,1,0
R29434,0,0,0
R29435,0,0,1
R29436,0,0,0
R29437,0,0,0
R29438,0,0,0
R29439,0,0,0
R29440,0,0,0
R29441,0,0,0
R29442,0,0,0
R29443,0,0,1
R29444,0,0,0
R29445,0,0,0
R29446,0,0,0
R29447,0,0,0
R29448,0,0,0
R29449,0,0,0
R29450,0,0,0
R29451,0,0,0
R29452,0,0,0
R29453,0,0,1
R29454,0,1,0
R29455,0,0,0
R29456,0,0,0
R29457,0,0,1
R29458,0,0,1
R29459,0,0,0
R29460,0,0,0
R29461,0,0,0
R29462,0,0,0
R29463,0,0,0
R29464,0,0,0
R29465,0,0,0
R29466,0,0,0
R29467,0,0,0
R29468,0,0,0
R29469,0,0,0
R29470,0,0,0
R29471,0,0,0
R29472,0,0,0
R29473,0,0,0
R29474,0,0,0
R29475,0,0,0
R29476,0,0,0
R29477,0,0,0
R29478,0,0,0
R29479,0,0,0
R29480,0,0,0
R29481,0,0,0
R29482,0,0,0
R29483,0,0,0
R29484,0,0,0
R29485,1,1,0
R29486,1,0,0
R29487,0,0,0
R29488,0,0,1
R29489,0,0,1
R29490,0,0,0
R29491,0,0,0
R29492,0,1,0
R29493,0,0,0
R29494,0,0,1
R29495,0,0,0
R29496,0,0,0
R29497,0,0,0
R29498,0,1,0
R29499,0,0,1
R29500,0,0,0
R29501,0,0,0
R29502,0,0,0
R29503,0,0,0
R29504,0,0,0
R29505,0,0,0
R29506,0,0,0
R29507,0,0,0
R29508,0,0,0
R29509,0,0,0
R29510,0,0,0
R29511,0,0,0
R29512,0,0,1
R29513,0,1,0
R29514,0,0,0
R29515,0,0,0
R29516,0,0,0
R29517,0,0,0
R29518,0,0,0
R29519,0,0,0
R29520,0,0,0
R29521,0,0,0
R29522,0,0,0
R29523,0,0,0
R29524,1,1,0
R29525,0,0,1
R29526,0,0,0
R29527,0,0,0
R29528,0,0,0
R29529,0,0,0
R29530,0,0,0
R29531,0,0,0
R29532,0,0,0
R29533,0,0,0
R29534,0,0,0
R29535,0,0,0
R29536,0,0,0
R29537,0,0,0
R29538,0,0,0
R29539,0,0,0
R29540,0,0,0
R29541,1,0,0
R29542,0,1,0
R29543,0,0,0
R29544,0,0,0
R29545,0,0,0
R29546,0,0,0
R29547,0,0,0
R29548,0,0,0
R29549,0,0,0
R29550,0,0,0
R29551,0,0,0
R29552,0,0,0
R29553,0,0,0
R29554,0,1,0
R29555,0,0,0
R29556,0,0,0
R29557,0,0,0
R29558,0,0,0
R29559,0,0,0
R29560,0,0,0
R29561,0,0,0
R29562,0,0,0
R29563,0,0,1
R29564,0,0,0
R29565,0,0,0
R29566,0,0,0
R29567,1,0,0
R29568,0,0,0
R29569,0,0,0
R29570,0,0,0
R29571,0,0,0
R29572,0,0,0
R29573,0,0,0
R29574,0,0,0
R29575,0,0,0
R29576,0,0,1
R29577,0,0,0
R29578,0,0,0
R29579,0,0,0
R29580,0,0,0
R29581,0,0,0
R29582,0,0,0
R29583,0,0,0
R29584,0,0,0
R29585,0,0,0
R29586,0,0,1
R29587,0,0,0
R29588,0,0,0
R29589,0,0,0
R29590,0,0,0
R29591,0,0,0
R29592,0,0,0
R29593,0,0,0
R29594,0,0,0
R29595,0,0,0
R29596,0,0,0
R29597,0,0,0
R29598,0,0,0
R29599,0,0,0
R29600,0,0,0
R29601,0,0,0
R29602,0,0,0
R29603,0,0,0
R29604,0,0,0
R29605,0,0,0
R29606,0,0,0
R29607,0,0,0
R29608,0,0,0
R29609,0,0,0
R29610,0,0,0
R29611,0,0,0
R29612,0,0,0
R29613,0,0,0
R29614,0,0,0
R29615,0,0,0
R29616,0,0,0
R29617,0,0,0
R29618,0,0,0
R29619,0,0,0
R29620,0,0,0
R29621,0,0,0
R29622,0,0,0
R29623,0,0,0
R29624,0,0,1
R29625,0,0,0
R29626,0,0,0
R29627,0,0,0
R29628,0,1,0
R29629,0,0,0
R29630,0,0,0
R29631,0,0,0
R29632,0,0,0
R29633,0,0,0
R29634,0,0,0
R29635,0,0,0
R29636,0,0,0
R29637,0,0,0
R29638,0,0,0
R29639,1,1,0
R29640,0,0,0
R29641,1,0,1
R29642,0,0,0
R29643,0,0,0
R29644,0,0,0
R29645,0,1,0
R29646,0,0,0
R29647,0,0,0
R29648,0,0,0
R29649,0,0,0
R29650,0,0,0
R29651,0,0,0
R29652,0,1,0
R29653,1,1,0
R29654,0,0,0
R29655,0,0,0
R29656,0,0,0
R29657,0,0,0
R29658,0,1,1
R29659,0,1,0
R29660,0,0,0
R29661,0,0,0
R29662,0,0,0
R29663,0,0,1
R29664,0,0,0
R29665,0,0,0
R29666,0,0,0
R29667,0,0,0
R29668,0,0,0
R29669,0,0,0
R29670,0,1,1
R29671,0,0,0
R29672,0,0,0
R29673,0,0,0
R29674,0,0,0
R29675,0,0,0
R29676,0,0,0
R29677,0,0,0
R29678,0,0,0
R29679,0,0,1
R29680,0,0,0
R29681,0,0,0
R29682,0,1,1
R29683,0,0,0
R29684,0,0,0
R29685,0,1,0
R29686,0,0,0
R29687,0,0,0
R29688,0,0,0
R29689,0,0,0
R29690,0,0,0
R29691,0,0,0
R29692,0,0,0
R29693,0,0,0
R29694,0,0,0
R29695,0,0,0
R29696,0,0,0
R29697,0,0,0
R29698,0,0,0
R29699,0,0,0
R29700,1,1,0
R29701,0,0,0
R29702,0,0,0
R29703,0,0,0
R29704,0,0,0
R29705,0,0,0
R29706,0,0,0
R29707,0,0,0
R29708,0,0,1
R29709,0,0,0
R29710,0,0,0
R29711,0,0,0
R29712,0,0,1
R29713,0,0,0
R29714,0,0,1
R29715,0,0,1
R29716,0,0,0
R29717,0,0,0
R29718,0,0,0
R29719,0,1,0
R29720,0,0,0
R29721,0,0,0
R29722,0,0,0
R29723,0,0,0
R29724,0,0,0
R29725,0,0,0
R29726,0,0,0
R29727,1,0,0
R29728,0,0,0
R29729,1,0,0
R29730,0,0,0
R29731,0,0,0
R29732,0,0,0
R29733,0,0,0
R29734,0,0,0
R29735,0,0,0
R29736,0,0,0
R29737,0,0,0
R29738,0,0,0
R29739,0,0,0
R29740,0,0,0
R29741,0,0,0
R29742,0,1,0
R29743,0,0,0
R29744,0,0,0
R29745,1,0,1
R29746,0,0,1
R29747,0,0,0
R29748,0,0,0
R29749,1,0,0
R29750,0,0,0
R29751,0,0,0
R29752,0,0,1
R29753,0,0,0
R29754,1,0,0
R29755,0,0,0
R29756,0,0,0
R29757,1,1,0
R29758,0,0,0
R29759,0,0,0
R29760,0,0,0
R29761,0,0,0
R29762,0,0,0
R29763,0,0,0
R29764,0,0,1
R29765,0,0,0
R29766,0,0,0
R29767,0,0,0
R29768,0,1,0
R29769,0,0,0
R29770,0,0,0
R29771,0,0,0
R29772,0,0,0
R29773,0,0,0
R29774,0,0,0
R29775,1,1,0
R29776,0,0,0
R29777,0,0,0
R29778,0,0,0
R29779,0,0,0
R29780,0,0,0
R29781,0,0,0
R29782,0,0,0
R29783,0,0,0
R29784,0,0,0
R29785,0,1,0
R29786,0,0,1
R29787,0,0,0
R29788,0,0,0
R29789,0,0,0
R29790,0,0,0
R29791,1,1,1
R29792,0,0,0
R29793,0,0,0
R29794,0,0,0
R29795,0,0,0
R29796,0,0,0
R29797,0,0,0
R29798,0,0,0
R29799,0,0,0
R29800,0,0,0
R29801,0,0,0
R29802,0,0,0
R29803,0,1,0
R29804,0,0,1
R29805,0,0,0
R29806,0,0,0
R29807,0,0,0
R29808,0,0,0
R29809,0,0,0
R29810,0,0,0
R29811,0,0,0
R29812,0,0,0
R29813,0,0,0
R29814,0,0,0
R29815,0,0,0
R29816,0,0,0
R29817,0,0,0
R29818,0,0,0
R29819,0,0,0
R29820,0,0,0
R29821,0,0,0
R29822,0,0,0
R29823,0,0,1
R29824,0,0,0
R29825,0,0,0
R29826,0,0,0
R29827,0,0,0
R29828,0,0,0
R29829,0,0,0
R29830,0,0,0
R29831,0,0,0
R29832,0,0,0
R29833,0,0,0
R29834,0,0,0
R29835,1,1,0
R29836,0,0,0
R29837,0,0,0
R29838,0,0,0
R29839,1,1,0
R29840,0,1,0
R29841,0,0,0
R29842,0,0,0
R29843,0,0,1
R29844,0,0,0
R29845,0,0,1
R29846,1,1,0
R29847,0,0,0
R29848,0,0,0
R29849,0,0,0
R29850,0,0,0
R29851,1,0,0
R29852,0,0,0
R29853,0,0,0
R29854,0,0,0
R29855,0,0,0
R29856,0,0,0
R29857,0,0,0
R29858,0,0,0
R29859,0,0,0
R29860,0,0,0
R29861,0,0,0
R29862,0,0,0
R29863,0,0,0
R29864,0,0,0
R29865,0,0,1
R29866,0,1,0
R29867,0,0,0
R29868,0,1,0
R29869,0,0,0
R29870,0,0,0
R29871,0,0,0
R29872,0,0,0
R29873,0,0,0
R29874,0,0,0
R29875,0,0,0
R29876,0,0,0
R29877,0,0,0
R29878,0,0,0
R29879,0,0,0
R29880,0,0,0
R29881,0,0,1
R29882,1,1,0
R29883,0,0,0
R29884,0,0,0
R29885,0,0,0
R29886,0,0,0
R29887,0,0,0
R29888,0,0,0
R29889,0,0,0
R29890,0,0,0
R29891,0,0,0
R29892,0,0,0
R29893,0,0,0
R29894,0,0,0
R29895,0,0,0
R29896,0,0,0
R29897,1,1,1
R29898,0,0,0
R29899,0,0,0
R29900,0,0,0
R29901,0,0,0
R29902,0,0,0
R29903,0,0,0
R29904,0,0,0
R29905,0,0,0
R29906,0,0,0
R29907,0,0,0
R29908,0,0,0
R29909,0,0,0
R29910,0,0,0
R29911,0,1,0
R29912,0,0,0
R29913,0,0,0
R29914,0,0,0
R29915,0,0,0
R29916,0,0,0
R29917,0,0,0
R29918,0,0,0
R29919,0,0,0
R29920,0,0,0
R29921,0,0,0
R29922,0,0,0
R29923,0,0,0
R29924,0,0,0
R29925,0,0,0
R29926,0,0,1
R29927,0,0,1
R29928,1,0,0
R29929,0,0,0
R29930,0,0,0
R29931,0,0,0
R29932,0,0,0
R29933,0,0,0
R29934,0,0,0
R29935,0,0,0
R29936,0,0,0
R29937,0,0,0
R29938,0,0,0
R29939,0,0,0
R29940,0,0,0
R29941,0,0,0
R29942,0,0,0
R29943,0,0,0
R29944,0,0,1
R29945,0,0,0
R29946,0,0,0
R29947,0,0,0
R29948,0,0,0
R29949,0,0,0
R29950,0,0,1
R29951,0,0,0
R29952,0,0,1
R29953,0,0,0
R29954,0,0,0
R29955,0,0,0
R29956,0,0,0
R29957,0,0,0
R29958,0,0,0
R29959,0,0,0
R29960,1,1,0
R29961,0,0,0
R29962,0,0,0
R29963,0,0,0
R29964,0,0,0
R29965,0,0,0
R29966,0,0,0
R29967,0,0,0
R29968,0,0,0
R29969,0,0,0
R29970,0,0,0
R29971,0,0,0
R29972,0,0,0
R29973,0,0,0
R29974,0,0,0
R29975,0,0,0
R29976,0,0,0
R29977,0,0,0
R29978,0,0,0
R29979,0,0,0
R29980,0,0,0
R29981,0,0,1
R29982,1,0,0
R29983,0,0,0
R29984,0,0,0
R29985,0,0,0
R29986,0,0,0
R29987,0,0,0
R29988,0,0,0
R29989,0,0,0
R29990,0,0,0
R29991,0,0,0
R29992,0,0,0
R29993,0,0,0
R29994,0,0,0
R29995,0,0,0
R29996,0,1,1
R29997,0,0,0
R29998,0,1,1
R29999,0,0,1
